ITEM_CD,ITEM_NM,COURSE_NM,TROBL_TY_NM,BEGIN_TM,END_TM,POSBL_WKDAY_FLAG_CD,COURSE_DETAIL_CN,SUPLI_SLE_AT,SETLE_PRICE
"03","기타종목","당구",,"130000","140000","0000001",,"N","110000.00000"
"03","기타종목","잔존기능 향상 운동프로그램",,"120000","205000","1101000","척수장애인 및 뇌병변장애인 등 중도 장애인들에게 1:1 맞춤 운동으로 잔존기능 향상 운동을 지도합니다. 
지원금액(110000) + 본인부담금 1만원으로 (1회 x 50분), (1회 25분 x 2회) 이용할 수 있습니다.  
지원금액(110000) + 본인부담금(190000) 등록시 주 3회, 월 12회 자유롭게 시간을 정해 운동하실 수 있습니다.
신규로 등록하시는 분은 전화로 예약(010-3005-2246) 후 방문을 부탁 드립니다.","N","110000.00000"
"03","기타종목","발달장애 컨디셔닝 프로그램",,"100000","150000","0111000","발달장애인의 컨디셔닝 프로그램은~
1. 바른자세 회복운동으로 체형교정운동과
2. 대근육 운동을 통한 활동대사율향상으로 체중감소와
3. 올바른 식습관으로 행동수정요법으로 발달장애인들의 건강증진을 위한 삶의 질 향상 목적입니다.

지적장애인들에게 1:1 맞춤 운동 및 그룹운동을 체중이용운동으로 바른자세 및 건강체력 향상운동을 지도합니다. 
지원금액(110000) + 본인부담금 1만원으로 (1회 x 50분), (1회 25분 x 2회) 이용할 수 있습니다.  
지원금액(110000) + 본인부담금(190000) 등록시 주 3회, 월 12회 자유롭게 시간을 정해 운동하실 수 있습니다.
신규로 등록하시는 분은 전화로 예약(010-3005-2246) 후 방문을 부탁 드립니다.","N","110000.00000"
"03","기타종목","특수체육",,"090000","180000","1111100",,"N","110000.00000"
"03","기타종목","유아/초등체육/발달체육/특수체육",,"173000","182000","1000000",,"N","90000.00000"
"03","기타종목","재활체육교실",,"100000","190000","1111110","1:1로 진행이 됩니다.","N","110000.00000"
"03","기타종목","심리운동교실",,"100000","190000","1111110","수업은 그룹 또는 1:1로 진행이 됩니다.","N","110000.00000"
"03","기타종목","심리운동교실",,"100000","200000","1111110","그룹으로 진행되는 사회성 프로그램입니다.","N","110000.00000"
"03","기타종목","재활운동교실",,"100000","200000","1111110",,"N","110000.00000"
"03","기타종목","재활운동교실",,"100000","200000","1111110","1:1일 또는 그룹수업으로 운영됩니다.","N","110000.00000"
"03","기타종목","심리운동",,"090000","194000","1111110",,"N","110000.00000"
"03","기타종목","심리운동교실",,"100000","200000","1111110","그룹 운동으로 진행이 되며, 사회성 운동프로그램을 포함하고 있습니다.","N","110000.00000"
"03","기타종목","체조",,"160000","223000","0111111",,"N","110000.00000"
"03","기타종목","재활운동교실","지적 및 기타","100000","190000","1010100","40분 기준으로 이루어 지며, 1:1로 진행이 됩니다.","N","85000.00000"
"03","기타종목","점핑",,"103000","111500","1111100",,"N","110000.00000"
"03","기타종목","킥복싱",,"150000","160000","0100000","주1회입니다","N","85000.00000"
"03","기타종목","감각운동 (바디웨이트, 스트레칭 등)",,"090000","180000","1111100","월 4회 기준 주 1회당 40분 수업/ 10분 상담입니다. 개인수업 1회당 성인 : 60,000원 / 아동,청소년 : 50,000원입니다.  총 바우처 금액 110,000외 본인 부담금 있습니다.  성인은 오전 11시 까지만 수업합니다.  아동, 청소년은 13시 부터 18시 까지 수업합니다.  * 수강 신청 전 센터에 문의 필수 (053-632-7526)","N","110000.00000"
"03","기타종목","감각운동 (바디웨이트, 스트레칭 등)",,"090000","180000","1111100","월 4회 기준 주 1회당 40분 수업/ 10분 상담입니다.
개인수업 1회당 성인 : 60,000원 / 아동,청소년 : 50,000원입니다. 
총 바우처 금액 110,000외 본인 부담금 있습니다.

성인은 오전 11시 까지만 수업합니다. 
아동, 청소년은 13시 부터 18시 까지 수업합니다.

* 수강 신청 전 센터에 문의 필수 (053-986-7526)","N","110000.00000"
"03","기타종목","요가 등 프로그램 주5회반(장애 보호인 전용)",,"060500","212000","1111100","※장애인 보호자 전용입니다. 장애인스포츠강좌이용권 월이용한도 안에서만 결제 가능합니다.(보호자별도수강불가) ※신규신청 시 추첨제로 진행되므로 결제 전 반드시 추첨접수 후 당첨되신 경우 결제 부탁립니다. ※수강신청 전 반드시 거제국민체육센터(051-665-5351~3)으로 전화 주시기 바랍니다. (사전마감될수있음) ※토요일은 09:00~17:00까지 운영합니다. ※장애 정도에 따라 보호자 동반이 필요할 수 있습니다.","N","30000.00000"
"03","기타종목","요가 등 프로그램 주3회반",,"060500","212000","1010100","※신규신청 시 추첨제로 진행되므로 결제 전 반드시 추첨접수 후 당첨되신 경우 결제 부탁립니다. ※수강신청 전 반드시 거제국민체육센터(051-665-5351~3)으로 전화 주시기 바랍니다. (사전마감될수있음) ※토요일 및 공휴일은 미운영합니다. ※장애 정도에 따라 보호자 동반이 필요할 수 있습니다.","N","20000.00000"
"03","기타종목","요가 등 프로그램 주5회반",,"060500","212000","1111100","※신규신청 시 추첨제로 진행되므로 결제 전 반드시 추첨접수 후 당첨되신 경우 결제 부탁립니다. ※수강신청 전 반드시 거제국민체육센터(051-665-5351~3)으로 전화 주시기 바랍니다. (사전마감될수있음) ※토요일 및 공휴일은 미운영합니다. ※장애 정도에 따라 보호자 동반이 필요할 수 있습니다.","N","30000.00000"
"03","기타종목","요가 등 프로그램 주3회반(장애 보호인 전용)",,"060500","212000","1010100","※장애인 보호자 전용입니다. 장애인스포츠강좌이용권 월이용한도 안에서만 결제 가능합니다.(보호자별도수강불가) ※신규신청 시 추첨제로 진행되므로 결제 전 반드시 추첨접수 후 당첨되신 경우 결제 부탁립니다. ※수강신청 전 반드시 거제국민체육센터(051-665-5351~3)으로 전화 주시기 바랍니다. (사전마감될수있음) ※토요일은 09:00~17:00까지 운영합니다. ※장애 정도에 따라 보호자 동반이 필요할 수 있습니다.","N","20000.00000"
"03","기타종목","요가 등 프로그램 주2회반",,"060500","212000","0101000","※신규신청 시 추첨제로 진행되므로 결제 전 반드시 추첨접수 후 당첨되신 경우 결제 부탁립니다. ※수강신청 전 반드시 거제국민체육센터(051-665-5351~3)으로 전화 주시기 바랍니다. (사전마감될수있음) ※토요일 및 공휴일은 미운영합니다. ※장애 정도에 따라 보호자 동반이 필요할 수 있습니다.","N","15000.00000"
"03","기타종목","심리운동 및  감각통합",,"090000","185000","0000100",,"N","110000.00000"
"03","기타종목","맞춤형 재활운동서비스",,"090000","190000","1111110","안녕하세요. 이안운동재활센터 입니다. 장애인 스포츠 강좌 이용권을 사용해 1:1 맞춤형 운동 서비스를 주1회 (1:1운동30분, 기자재 운동 30분 총1시간)/ 월 4회 
이용 하실 수 있으며, 본인 부담금은 월 1만원 입니다. 
1:1일 운동시간 추가나 주간 이용 횟 수 추가시 본인 부담금이 추가 됩니다.
저희 센터는 시간 예약제로 운영 되기 때문에 방문 전 꼭 유선 상담으로 시간 예약 부탁 드립니다.
자세한 이용 문의는 070-4146-4426 입니다.","N","110000.00000"
"03","기타종목","맞춤형 재활운동서비스",,"090000","190000","1111110",,"N","95000.00000"
"03","기타종목","장애인재활운동",,"090000","190000","1111110","저희 센터는  1:1로 30분, 주1회 재활 운동을 기본으로 하며,비용은 매월 132000원(스포츠강좌 이용권 85000원+본인부담금47000원) 입니다. 운동시간과 횟수의 증감에 따라 비용은 변경 되어 질 수 있으며, 자세한 문의는 전화상담 바랍니다.","N","85000.00000"
"03","기타종목","헬스",,"090000","220000","0100100",,"N","110000.00000"
"03","기타종목","맞춤형 재활운동서비스",,"090000","190000","1111110",,"N","95000.00000"
"03","기타종목","뉴스포츠",,"143000","153000","1001000",,"N","110000.00000"
"03","기타종목","장애인 맞춤형재활운동",,"090000","195000","1111110","저희 센터는 1:1로 30분,50분 프로그램을 진행하며 50분 프로그램 진행시 주1회 재활 운동을 기본으로 하며, 비용은 매월 220000원(스포츠강좌 이용권 95000원+본인부담금125000원) 입니다. 운동 횟수의 증감에 따라 비용은 변경 되어 질 수 있으며, 자세한 문의는 전화상담 바랍니다.","N","95000.00000"
"03","기타종목","장애인 맞춤형재활운동",,"090000","195000","1111110","저희 센터는 1:1로 50분, 주1회 재활 운동을 기본으로 하며, 비용은 매월 220000원(스포츠강좌 이용권 95000원+본인부담금125000원) 입니다.  운동 횟수의 증감에 따라 비용은 변경 되어 질 수 있으며, 자세한 문의는 전화상담 바랍니다.","N","95000.00000"
"03","기타종목","장애인 맞춤형재활운동",,"090000","190000","1111110","저희 센터는 1:1로 50분, 주1회 재활 운동을 기본으로 하며,
비용은 매월 220000원(스포츠강좌 이용권 85000원+본인부담금135000원) 입니다. 
운동 횟수의 증감에 따라 비용은 변경 되어 질 수 있으며, 자세한 문의는 전화상담 바랍니다.","N","85000.00000"
"03","기타종목","장애인 맞춤형재활운동",,"090000","190000","1111110","장애를 가지신분의 맞춤형 재활운동제공하며 재활병원 물리작업치료사 출신 선생님들이 직접
1:1로  재활운동 50분진행 합니다. 

1. 월 2회 회당50분 재활운동진행시 본인부담금 없이 진행가능합니다.
2. 월 4회 회당50분 재활운동진행시 매월 220000원(스포츠강좌 이용권 110000+본인부담금110000원) 입니다.

*운동 횟수의 증감에 따라 비용은 변경 되어 질 수 있으며, 자세한 문의는 전화상담 바랍니다.
 감사합니다.","N","110000.00000"
"03","기타종목","특수체육(줄넘기)",,"010000","180000","1111100",,"N","110000.00000"
"03","기타종목","특수체육5 (학교체육전반, 요가)",,"090000","220000","1111110","현재 본 기관은 사전예약제로 운영됩니다. (051)782-0977 수업 가능 여부를 확인하신 후 사용이 가능합니다.  

본 기관 수강료는 개별기준 : 주 1회 기준 / 월 4회 기준 수강료 = 220,000원 입니다.   

강좌이용권 지원금 외 추가요금이 발생하니 참고바랍니다.","N","110000.00000"
"03","기타종목","특수체육7 (학교체육전반)",,"090000","220000","1111100","현재 본 기관은 사전예약제로 운영됩니다. (051)782-0977 수업 가능 여부를 확인하신 후 사용이 가능합니다.  

본 기관 수강료는 개별기준 : 주 1회 기준 / 월 4회 기준 수강료 = 220,000원 입니다.   

강좌이용권 지원금 외 추가요금이 발생하니 참고바랍니다.","N","110000.00000"
"03","기타종목","특수체육3 (줄넘기)",,"090000","220000","1111110","현재 본 기관은 사전예약제로 운영됩니다. (051)782-0977 수업 가능 여부를 확인하신 후 사용이 가능합니다.  

본 기관 수강료는 개별기준 : 주 1회 기준 / 월 4회 기준 수강료 = 220,000원 입니다.   

강좌이용권 지원금 외 추가요금이 발생하니 참고바랍니다.","N","110000.00000"
"03","기타종목","특수체육1 (학교체육전반, 육상)",,"090000","200000","1111100","현재 본 기관은 사전예약제로 운영됩니다. (051)782-0977 수업 가능 여부를 확인하신 후 사용이 가능합니다. 

본 기관 수강료는 개별기준 : 주 1회 기준 / 월 4회 기준 수강료 = 220,000원 입니다. 

강좌이용권 지원금 외 추가요금이 발생하니 참고바랍니다.","N","110000.00000"
"03","기타종목","특수체육2 (학교체육전반, 농구)",,"080000","200000","1111110","현재 본 기관은 사전예약제로 운영됩니다. (051)782-0977 수업 가능 여부를 확인하신 후 사용이 가능합니다.   

본 기관 수강료는 개별기준 : 주 1회 기준 / 월 4회 기준 수강료 = 220,000원 입니다.   

강좌이용권 지원금 외 추가요금이 발생하니 참고바랍니다.","N","110000.00000"
"03","기타종목","특수체육4 (학교체육전반)",,"090000","220000","1111100","현재 본 기관은 사전예약제로 운영됩니다. (051)782-0977 수업 가능 여부를 확인하신 후 사용이 가능합니다.  

본 기관 수강료는 개별기준 : 주 1회 기준 / 월 4회 기준 수강료 = 220,000원 입니다.   

강좌이용권 지원금 외 추가요금이 발생하니 참고바랍니다.","N","110000.00000"
"03","기타종목","재활운동",,"090000","200000","1111100",,"N","110000.00000"
"03","기타종목","뉴스포츠",,"130000","134000","0010000","1:1수업입니다. 1회 40,000원 입니다. 그룹수업도 가능
상담후 진행해 주세요. 055-607-8253","N","40000.00000"
"03","기타종목","특수체육(줄넘기)",,"110000","114000","0000010","1:1수업입니다. 1회 40,000원 입니다. 그룹수업도 가능
상담후 진행해 주세요. 055-607-8253","N","40000.00000"
"03","기타종목","특수체육(줄넘기)",,"100000","104000","0000010","1:1수업입니다. 1회 40,000원 입니다. 그룹수업도 가능
상담후 진행해 주세요. 055-607-8253","N","40000.00000"
"03","기타종목","무에타이/킥복싱",,"200000","210000","1010100",,"N","80000.00000"
"03","기타종목","1대1재활운동",,"100000","190000","1111110",,"N","95000.00000"
"03","기타종목","1대1 재활운동",,"100000","190000","1111110",,"N","110000.00000"
"03","기타종목","특수체육",,"100000","104000","1111100","1:1 수업입니다. 1회 50,000원입니다.  그룹수업도 가능
상담후 진행해 주세요. 055-607-8253","N","50000.00000"
"03","기타종목","특수체육",,"150000","154000","1001100","1:1 수업입니다. 1회 40,000원입니다. 그룹수업도 가능
상담후 진행해 주세요. 055-607-8253","N","40000.00000"
"03","기타종목","특수체육",,"140000","144000","1110100","1:1수업입니다. 1회 40,000원 입니다. 그룹수업도 가능
상담후 진행해 주세요. 055-607-8253","N","40000.00000"
"03","기타종목","감각통합 특수체육 활동놀이",,"110000","190000","1111110",,"N","110000.00000"
"03","기타종목","특수체육",,"010000","014000","1000000","1:1수업입니다. 1회 40,000원 입니다. 그룹수업도 가능
상담후 진행해 주세요. 055-607-8253","N","40000.00000"
"03","기타종목","특수체육",,"110000","190000","1111110","상담 후 신청 가능.","N","110000.00000"
"03","기타종목","특수체육, 심리운동",,"090000","210000","1111110",,"N","110000.00000"
"03","기타종목","특수체육, 심리운동",,"090000","210000","1111100","특수체육 - 1:1  (1회4만원),  2:6 소그룹(1회 35000원) 월4회 기준으로 진행.
심리운동 - 1:1 (1회 4만원), 2:6 소그룹(1회 35000원) 월4회 기준으로 진행.

바우처 지원금 85000원을 제외한 차액금액은 자부담으로 입금해주시면 됩니다.

사전 전화상담 및 방문상담을 통해 수업진행됩니다.","N","85000.00000"
"03","기타종목","특수체육, 심리운동",,"090000","203000","1111110",,"N","95000.00000"
"03","기타종목","점핑",,"100000","120000","1111100",,"N","110000.00000"
"03","기타종목","체육",,"130000","190000","1111110",,"N","180000.00000"
"03","기타종목","스포츠센터",,"150000","230000","1111100",,"N","110000.00000"
"03","기타종목","몸놀이대근육운동",,"110000","115000","0011000","전화로 문의 주셔야 신청완료 가능합니다.","N","200000.00000"
"03","기타종목","몸놀이대근육운동",,"150000","155000","0001000","전화로 문의 주셔야 신청완료 가능합니다.","N","200000.00000"
"03","기타종목","몸놀이대근육운동",,"140000","145000","0001000","전화로 문의 주셔야 신청완료 가능합니다.","N","110000.00000"
"03","기타종목","가라테",,"110000","200000","0101000","안전하게 신체활동을 하며 수련하는 무도 종목 가라테입니다.","N","150000.00000"
"03","기타종목","아쿠아로빅",,"142000","151000","0101010",,"N","33200.00000"
"03","기타종목","아쿠아로빅",,"142000","151000","0101010","스포츠센터 1층 매표소에서 바우처 등록이라고 말씀해 주세요. 그러면, 회원 접수 후 입장 카드 발급 받으실수 있습니다.","N","33200.00000"
"03","기타종목","은행나무 낚시 강좌",,"100000","150000","1000000",,"N","110000.00000"
"03","기타종목","은행나무 낚시 강좌",,"090000","220000","0011111",,"N","95000.00000"
"03","기타종목","특수체육",,"100000","190000","0111100",,"N","110000.00000"
"03","기타종목","심리운동",,"100000","190000","1111100",,"N","110000.00000"
"03","기타종목","특수체육",,"130000","190000","1111100",,"N","55000.00000"
"03","기타종목","몸놀이대근육운동",,"100000","105000","1000000","전화로 문의 주셔야 신청완료 가능합니다.","N","200000.00000"
"03","기타종목","당구기초 및 실전게임",,"180000","190000","0101000",,"N","100000.00000"
"03","기타종목","점핑운동",,"090000","210000","1111100",,"N","110000.00000"
"03","기타종목","우슈",,"090000","180000","1111100",,"N","80000.00000"
"03","기타종목","운동",,"100000","180000","1111110","주 1회씩 월 4회 회당 40분 수업.
모든 수업 1:1로 진행.","N","200000.00000"
"03","기타종목","특수체육",,"182000","191000","1111111",,"N","95000.00000"
"03","기타종목","특수체육",,"182000","191000","1111100",,"N","110000.00000"
"03","기타종목","장애인기계체조","지체","182000","191000","1111100","강습일 미정","N","85000.00000"
"03","기타종목","기계체조",,"182000","191000","0111100",,"N","85000.00000"
"03","기타종목","특수체육",,"182000","191000","1001000",,"N","110000.00000"
"03","기타종목","다이어트복싱/킥복싱/주짓수",,"140000","220000","0001000","김천시 신음동 롯데마트 건너편 이마트24편의점 3층
문의전화 010-6565-4424 (추가결제있음)
1부 5:00~6:00  초등부  [그룹]
2부 6:00~7:00  중등,고등,성인부 
3부 7:00~8:00  중등,고등,성인부 
4부 8:00~9:00  중등,고등,성인부","N","110000.00000"
"03","기타종목","줌바댄스",,"202000","211000","0100100",,"N","30000.00000"
"03","기타종목","1:1체육수업(뉴스포츠)",,"143000","153000","0000100",,"N","110000.00000"
"03","기타종목","놀이체육",,"140000","145000","1010100",,"N","110000.00000"
"03","기타종목","특수 체육(개인, 그룹)",,"140000","200000","1111110",,"N","110000.00000"
"03","기타종목","1:1개인레슨(1회 60분)",,"130000","140000","1111100","월 1회, 한시간 동안 1:1로 진행하는 개인레슨입니다.
맞춤형 스트레칭과 움직임 회복, 근력 및 체력강화에 초첨을 두고 진행합니다.
요일과 시간은 추후 협의 가능합니다.
감사합니다.","N","110000.00000"
"03","기타종목","댄스,필라테스(95,000원)",,"140000","144000","0001000",,"N","85000.00000"
"03","기타종목","방송댄스(95,000)원",,"190000","194000","1111100",,"N","95000.00000"
"03","기타종목","운동재활",,"090000","190000","1111100",,"N","110000.00000"
"03","기타종목","운동재활",,"090000","190000","1111100","강좌등록은  전화상담 후 신청해 주시길 바랍니다.","N","110000.00000"
"03","기타종목","특수체육 성인반5 (3회) (육상)",,"131000","135000","0000010",,"N","110000.00000"
"03","기타종목","특수체육 아동반3 (3회)",,"145000","153000","0001000",,"N","110000.00000"
"03","기타종목","특수체육 아동반8 (3회) 육상",,"154000","162000","0000010",,"N","110000.00000"
"03","기타종목","특수체육 아동반9 (3회) 육상",,"163000","171000","1000000",,"N","110000.00000"
"03","기타종목","특수체육 성인반3 (4회) 탁구",,"090000","094000","0001000",,"N","110000.00000"
"03","기타종목","특수체육 아동반7 (3회) 육상",,"140000","144000","0000010",,"N","110000.00000"
"03","기타종목","특수체육 아동반6 (3회)",,"154000","162000","0000100",,"N","110000.00000"
"03","기타종목","특수체육 아동반5 (3회)",,"111000","120000","0000010",,"N","110000.00000"
"03","기타종목","특수체육 아동반1 (3회)",,"095000","103000","0100000",,"N","110000.00000"
"03","기타종목","특수체육 성인반4 (3회) 육상",,"172000","180000","0001000",,"N","110000.00000"
"03","기타종목","특수체육 아동반2 (4회)",,"190000","194000","0010000",,"N","110000.00000"
"03","기타종목","특수체육 아동반4 (3회)",,"172000","180000","0001000",,"N","110000.00000"
"03","기타종목","특수체육 성인반1 (4회) 농구",,"090000","095000","0010000",,"N","110000.00000"
"03","기타종목","특수체육 성인반2 (4회) 풋살",,"090000","095000","0010000",,"N","110000.00000"
"03","기타종목","운동발달 프로그램, 클라이밍, 수영",,"130000","184000","1111110",,"N","110000.00000"
"03","기타종목","특수체육",,"162000","170000","0000100","특수체육 1:1 수업입니다.","N","110000.00000"
"03","기타종목","뉴스포츠(특수체육)",,"153000","162000","0100000","특수체육 수업 입니다.","N","110000.00000"
"03","기타종목","특수체육",,"171000","180000","0000100","1:1 특수체육 수업입니다.","N","110000.00000"
"03","기타종목","특수체육교실",,"130000","200000","1111110","월 4회 기준 주 1회당 50분 수업입니다.
개인수업 1회당 45,000원입니다.
주 1회 월 4회 기준 바우처금액 110,000원과 70,000 본인부담금액입니다.","N","110000.00000"
"03","기타종목","위너스포츠(인라인/축구/농구/줄넘기/체육수업)",,"130000","190000","1111110","요일과 및 수업시간은 상황에 따라 조절 가능하오니
수강이 필요하신 분은 센타(053-965-8288)로 연락바랍니다 ^^","N","110000.00000"
"03","기타종목","근력GX+헬스",,"060000","233000","1111100","개인사물함,헬스GX 무료 포함입니다.","N","110000.00000"
"03","기타종목","스피닝+헬스",,"090000","220000","1111100",,"N","120000.00000"
"03","기타종목","맞춤운동",,"090000","180000","1111100","맞춤운동은 1:1 운동으로 주 1회(1회기 40분 수업)으로 진행 됩니다.
본인부담금이 추가로 발생합니다.","N","110000.00000"
"03","기타종목","맞춤운동",,"090000","180000","1111100","주1회 1타임(40분) 수업.
1:1 수업 진행.
개인 특성을 고려한 맞춤운동(스트레칭, 근력운동, 기초체력 등) 진행","N","95000.00000"
"03","기타종목","맞춤운동",,"090000","180000","1000000","맞춤운동은 개인별 신체 능력에 맞춰 진행하는 서비스로 강좌신청 전 담당자와 상담을 통해서 자부담 안내 및 수업시간 조율 후 진행이 됩니다.","N","95000.00000"
"03","기타종목","헬스,운동",,"100000","190000","1111100",,"N","95000.00000"
"03","기타종목","운동재활/감각지각",,"100000","190000","1111100","-없음","N","110000.00000"
"03","기타종목","운동치료(운동재활)",,"100000","190000","1111100",,"N","115000.00000"
"03","기타종목","운동치료(운동재활)",,"100000","190000","1111100",,"N","115000.00000"
"03","기타종목","운동치료(운동재활)",,"100000","190000","1111100",,"N","115000.00000"
"03","기타종목","특수체육",,"100000","190000","1111100",,"N","110000.00000"
"03","기타종목","다이어트",,"100000","190000","1111100",,"N","110000.00000"
"03","기타종목","운동재활",,"100000","190000","1111100",,"N","110000.00000"
"03","기타종목","체형교정",,"100000","190000","1111100",,"N","110000.00000"
"03","기타종목","탁구",,"100000","190000","1111100",,"N","110000.00000"
"03","기타종목","특수체육",,"130000","180000","1111110","특수체육 신청자만 신청 가능","N","110000.00000"
"03","기타종목","특수체육",,"090000","220000","1111110","사전에 담당 교사와 조율된 특수체육 이용자만 신청 가능","N","110000.00000"
"03","기타종목","번지피지오",,"090000","220000","1111100",,"N","110000.00000"
"03","기타종목","플라잉요가",,"090000","220000","1111100",,"N","110000.00000"
"03","기타종목","스포츠 연날리기(Kite sports)",,"130000","180000","1111111","매주 평일및 토.일  수원 창용문  광장에서 스포츠연날리기 체험 및 대형연 날리는법 시연및 강좌

매월 대형연 및 고급 얼레 증정.

유튜브  &quot;화성행궁 연날리기&quot;","N","110000.00000"
"03","기타종목","초보자 당구교실",,"180000","203000","1001111",,"N","95000.00000"
"03","기타종목","당구-3쿠션",,"150000","160000","0101000",,"N","110000.00000"
"03","기타종목","당구기초",,"150000","160000","1010000",,"N","110000.00000"
"03","기타종목","당구-3쿠션",,"150000","160000","1010000",,"N","110000.00000"
"03","기타종목","당구기초",,"150000","160000","0101000",,"N","110000.00000"
"03","기타종목","당구레슨",,"120000","235500","1111111","횡성월드당구클럽
★네이버 : 횡성월드당구클럽
★횡성 최고시설!당구대 온열 최상!
★첫방문손님☞단골고객!
★6볼*대대*중대*포켓볼 전용룸
★단체모임가능
★무료주차장
★나는 자연인이다 이승윤 2023년 8월/2024년 3월 방문한 당구장! 
★위치:횡성소복소복 건물 2층
★월드당구클럽 월정액 회원제 절찬리 모집중","N","110000.00000"
"03","기타종목","특수체육",,"100000","200000","1111100",,"N","110000.00000"
"03","기타종목","센터이용방법",,"070000","230000","1111100",,"N","110000.00000"
"03","기타종목","태안군장애인어울림당구교실",,"190000","200000","1111111",,"N","110000.00000"
"03","기타종목","여가스포츠",,"163000","173000","1010000",,"N","36000.00000"
"03","기타종목","특수체육(태권도)",,"090000","200000","0001010","현재 강사님 수업 학생만 신청 후 결제 하시기 바랍니다. 

수업을 진행하고 있지 않은 학생은 먼저 연락 부탁드립니다.","N","110000.00000"
"03","기타종목","택견",,"130000","200000","1111110","주3회 수업입니다. 요일 선택 가능합니다.","N","200000.00000"
"03","기타종목","택견",,"130000","200000","1111110","주 1회 수업입니다. 요일 선택 가능합니다.","N","95000.00000"
"03","기타종목","택견",,"130000","200000","1111110","주 2회수업니다. 요일 선택 가능합니다.","N","150000.00000"
"03","기타종목","당구 실습",,"130000","150000","1111100",,"N","110000.00000"
"03","기타종목","생활체육 및 학교체육 (운동)",,"110000","200000","1111110",,"N","110000.00000"
"03","기타종목","생활체육 및 학교체육 (운동)",,"110000","200000","1111110",,"N","110000.00000"
"03","기타종목","생활체육 및 학교체육 (운동)",,"110000","200000","1111110",,"N","110000.00000"
"03","기타종목","체력향상 맨몸운동",,"110000","195000","1111110",,"N","110000.00000"
"03","기타종목","탁구","지적장애","110000","195000","1111110",,"N","110000.00000"
"03","기타종목","뉴스포츠",,"110000","200000","1111110",,"N","80000.00000"
"03","기타종목","뉴스포츠",,"110000","200000","1111110","상담문의: 044-867-7173","N","110000.00000"
"03","기타종목","뉴스포츠",,"110000","200000","1111111",,"N","95000.00000"
"03","기타종목","뉴스포츠",,"110000","200000","1111110",,"N","85000.00000"
"03","기타종목","뉴스포츠",,"110000","200000","1111110",,"N","110000.00000"
"03","기타종목","점핑",,"063000","071500","1111100",,"N","95000.00000"
"03","기타종목","1:2 그룹운동",,"090000","210000","0101010","★필독★ 본 프로그램 &apos; 1:2 맞춤운동 &apos; 은 예약제로만 운영이 되며 신규로 등록하시는 분은 맞춤운동 담당 선생님과 일정을 조정해야 하기  때문에 전화상담 및 방문상담을 먼저 진행하시길 바랍니다. 예약 및 상담문의 : 010-5330-6217
￦ 45,000원(1회당)","N","55000.00000"
"03","기타종목","1: 1맞춤형 운동처방서비스",,"090000","210000","0101010","★필독★ 본 프로그램 &apos; 1:1 맞춤운동 &apos; 은 예약제로만 운영이 되며 신규로 등록하시는 분은 맞춤운동 담당 선생님과 일정을 조정해야 하기  때문에 전화상담 및 방문상담을 먼저 진행하시길 바랍니다. 예약 및 상담문의 : 010-5330-6217
￦ 11,000원(월 2회)","N","110000.00000"
"03","기타종목","감각운동 프로그램",,"090000","190000","1111110","*감각적으로 예민하거나 둔하여 일상생활활동에 어려움이 있는 경우 체육(스포츠)활동에 앞서 감각영역 및 처리과정에서 문제점을 파악하고 적절한 중재를 통해 활동에 잘 적응할 수 있도록 돕는 프로그램 입니다.
*개별 1:1로 진행되며 시간은 40분 수업, 10분 상담입니다.
*비용은 1회 65,000원이며 4회 260,000원입니다(바우처 110,000+ 추가금 150,000)
*필수: 신청 전 전화상담 부탁드립니다(010-7583-8275)","N","110000.00000"
"03","기타종목","특수체육",,"090000","190000","1111110","*종목: 줄넘기, 자전거, 킥보드, 인라인, 축구, 배드민턴, 캐치볼 외 발달에 필요한 운동을 개별 맞춤으로 제공합니다.
*개별 1:1로 진행되며 시간은 40분 수업, 5분 상담입니다.
*비용은 1회 60,000원이며 4회 240,000원입니다(바우처 110,000+ 추가금 130,000)
*필수: 신청 전 전화 상담 부탁드립니다(010-7583-8275)","N","110000.00000"
"03","기타종목","척추관절 교정 및 키성장 운동",,"090000","220000","1111100","척추, 관절 교정 운동과 키성장 운동 실시
바른성장과 몸의 불균형 해소
원장과 1:1 직강으로 실시
(바우처지원 비용 이외 비용발생)
문의 : 041-622-7063 (장애인 스포츠 바우처임을 말씀해 주세요~)","N","110000.00000"
"03","기타종목","특수체육 심리운동 운동재활",,"100000","200000","1111110","주로  1대 1수업으로 이뤄지며 이용자 요청 및 수준에 에 맞춰 
각종 스포츠 활동 (배드민턴, 인라인, 줄넘기 ,농구, 기초체력 증진 관련 활동)을 진행 합니다. 

주 1회 월 4회 기본이며 회기당 수업 시간은 50분입니다. 
회기당 비용은 아동 기준 5만 5천원이며 주1회기준 월 4회 수업 기준으로 들어갑니다.
아동 및 학령기 아동을 대상으로 프로그램이 진행됩니다. 

자세한 사항과 시간은 유선상 문의 부탁드립니다.  
감사합니다.","N","110000.00000"
"03","기타종목","쇼다운",,"140000","220000","1111111",,"N","95000.00000"
"03","기타종목","쇼다운",,"160000","210000","1111111",,"N","85000.00000"
"03","기타종목","론볼교실",,"140000","150000","0100000",,"N","110000.00000"
